retweet_count,reply_count,like_count,quote_count,id,Date,Followers,Status text,WC,Clout,Cognition,Affect,tentat,Drives,insight,cause,discrep,certitude
7,14,121,0,S1397940798809804802,27-05-2021,190197,"The 'Land of the Chambal' and the backdrop to the movie __adrinath ki Dulhania_. Any guesses which city we are referring to?
.
<U+0001F39E>: @DharmaMovies 
.
#Rajasthan #RajasthanTourism #Movies #IncredibleIndia #Guess #Bollywood https://t.co/wx81ravckA",36,84.23,13.89,2.78,8.33,2.78,5.56,0,0,0
10,0,117,2,S1397962664333041667,27-05-2021,190197,"Summer meals in Rajasthan are incomplete without the sweet and sour 'Aam ki Launji'. An amazing side dish, you can team it up with just anything from parathas, chapatis to rice as well.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/vpMKbmc31u",42,67.92,7.14,9.52,2.38,2.38,0,0,2.38,0
31,3,289,4,S1398211772562087936,28-05-2021,190197,"Breathtakingly beautiful... Bhimlat Waterfall in Bundi
.
#Rajasthan #RajasthanTourism #Nature #Waterfall #IncredibleIndia #DekhoApnaDesh https://t.co/OqIoazKxD1",17,40.06,0,17.65,0,0,0,0,0,0
4,0,22,0,S1398272213485113348,28-05-2021,190197,"Explore everything of Rajasthan... from culture, cuisines, art &amp; craft, dance &amp; music to heritage destinations - right from your home. 
.
Visit our social media handles &amp; explore more. 
.
#experienceRajasthanfromhome #rajasthan #incredibleindia #dekhoapnadesh https://t.co/lzVepvBlRh",37,91.56,8.11,2.7,0,2.7,5.41,0,0,0
40,8,352,2,S1398340319146479616,28-05-2021,190197,"Lapped in nature... Menal Waterfall in Chittorgarh
.
#Rajasthan #RajasthanTourism #Nature #IncredibleIndia #DekhoApnaDesh https://t.co/xJeTRaWvbu",17,40.06,0,5.88,0,0,0,0,0,0
8,0,67,0,S1398578941053468673,29-05-2021,190197,"Rajasthan's rustic folk music is famous the world over because of Manganiyars. Soulful, Sufi &amp; Special is how we__ like to describe it.
.
#DidYouKnow #Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/yO2lkrYKfX",33,94.21,6.06,15.15,0,9.09,3.03,6.06,0,0
11,2,89,0,S1398625065458028546,29-05-2021,190197,"Located in Jahazpur, near Bhilwara, the ship-shaped Swastidham Jain Temple is one of the spiritual abodes of Rajasthan that is worth exploring.
.
#DidYouKnow #Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/xLbgiBEKOJ",32,58.66,3.13,3.13,0,0,3.13,0,0,0
9,2,61,0,S1398651515548672003,29-05-2021,190197,"Rajasthan's Sri Ganganagar is known for its fertile plains and agri potential. Once a barren land, the town today owes its lush landscapes to the Ganga Canal.
.
#DidYouKnow #Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/OVs1eTtj4u",37,56.18,5.41,2.7,2.7,2.7,2.7,0,0,0
5,0,80,0,S1398906827295772675,30-05-2021,190197,"It takes two to tweet! 
.
Have you ever captured the wildlife of Rajasthan in your frames? Send your photos to myrajasthanimages@gmail.com and get a chance to be featured on our social media handles!
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/Qij6IQxIfL",44,99,4.55,2.27,2.27,2.27,0,0,0,0
23,4,201,0,S1398953483122843654,30-05-2021,190197,"Grand and regal... The golden hues of #Jaisalmer! 
.
Captured any such splendid views of Rajasthan? Share them with us on myrajasthanimages@gmail.com and bag a chance to be featured on our social media handles.
.
#RajasthanTourism #Rajasthan #IncredibleIndia #DekhoApnaDesh https://t.co/LAa723jPuj",44,92.77,4.55,6.82,4.55,9.09,0,0,0,0
5,1,17,0,S1399017834542374915,30-05-2021,190197,"Some scenes of the Bollywood movie __aheli_ were shot in this stepwell in Rajasthan. Can you tell its name?
.
#Rajasthan #Bollywood #IncredibleIndia #RajasthanTourism #DekhoApnaDesh",24,94.84,4.17,0,0,0,0,0,4.17,0
15,3,204,1,S1399040165520109568,30-05-2021,190197,"Where Rajasthan's regal architecture and the splendour of nature come together - Udaipur, it is!
.
If you have also taken such unseen shots of #Rajasthan, send them to us on myrajasthanimages@gmail.com and we will share it with the world.
.
#IncredibleIndia #DekhoApnaDesh https://t.co/nRI5hMBZ9a",47,95.25,2.13,2.13,2.13,10.64,0,0,0,0
20,2,228,2,S1399213025177989123,31-05-2021,190197,"Standing tall. Standing strong the picturesque hills of Pushkar. 
.
Have you taken such breathtaking shots of Rajasthan? If yes, send them to us on myrajasthanimages@gmail.com and we will feature them on our social media handles.
.
#Rajasthan #RajasthanTourism #DekhoApnaDesh https://t.co/7zPBcqm8gY",45,99,4.44,8.89,2.22,8.89,0,0,0,0
42,40,589,2,S1399303860749963267,31-05-2021,190197,"This is the most instagrammable location in Jaipur. Can you guess the place from this angle?
.
#Rajasthan #Guess #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/UhWJAtHJeP",26,81.78,11.54,3.85,7.69,0,7.69,0,3.85,0
17,5,217,1,S1399388747704143872,31-05-2021,190197,"A renowned temple of #Bikaner, that will amaze you with its colourful sculptures and paintings adorning. Can you name it? 
.
#RajasthanTourism #Rajasthan #IncredibleIndia #DekhoApnaDesh https://t.co/bGSXhAHG2k",29,99,3.45,10.34,0,3.45,0,0,3.45,0
0,1,28,0,S1399651245422350336,01-06-2021,190197,"The city of Fatehpur in Rajasthan is also popularly called the __ulture Capital of __________. Fill in the blank.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh",22,40.06,0,0,0,4.55,0,0,0,0
23,2,301,2,S1399699372846108675,01-06-2021,190197,"One of Banswara__ popular attractions, the Mahi Dam will surprise you with its breathtaking views. Lush green terrains and gushing waters are a sight to remember. 
.
#Rajasthan  #RajasthanTourism #Banswara #IncredibleIndia #DekhoPradesh https://t.co/T2t6MCFM9B",36,72.07,2.78,8.33,0,0,2.78,0,0,0
22,3,276,3,S1399760167105822727,01-06-2021,190197,"Massive and mesmerising - the Jawai Dam in Pali is the largest dam of western Rajasthan and also an ideal destination for  photographers &amp; bird watchers.
.
#RajasthanTourism #Rajasthan #IncredibleIndia #DekhoApnaDesh https://t.co/qimRhu1myF",34,40.06,2.94,2.94,0,0,0,0,2.94,0
36,2,312,1,S1399782978188808195,01-06-2021,190197,"If you are a nature-lover, then the Bisalpur Dam in Tonk is just the place for you. Besides boating and bird watching, it also offers the chance to explore the surrounding forest sanctuary.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/JFAswOzNVU",42,67.92,9.52,4.76,4.76,0,2.38,0,0,0
2,2,31,0,S1400010783929425920,02-06-2021,190197,"This park in #Jaipur is home to India__ tallest flagpole. Can you guess its name?
.
#RajasthanTourism #Rajasthan #Guess #IncredibleIndia #DekhoApnaDesh",20,97.73,15,0,10,0,10,0,5,0
24,0,180,3,S1400065350809489411,02-06-2021,190197,"Take a break from your online meeting! Rajasthan's special, __asala Chhaachh_ or spiced buttermilk can refresh you totally. 
.
#Rajasthan #RajasthanTourism #Summer #IncredibleIndia #DekhoApnaDesh https://t.co/pBcI0ddxLD",28,91.33,10.71,7.14,3.57,0,0,0,3.57,3.57
21,2,226,2,S1400100958231691267,02-06-2021,190197,"Beat the heat with the traditional Rajasthani tamarind drink - __mli ka Amlana_. Spicy and tangy, this drink tastes best when served chilled.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/NJNCSRi2vh",31,40.06,0,3.23,0,3.23,0,0,0,0
27,2,150,0,S1400134641642741761,02-06-2021,190197,"Bask in the beauty of Ubeshwarji, the hidden gem of Udaipur. From miles and miles of lush green valleys to the scenic vistas of the mighty Aravallis, experience all from the comfort of your home.
.
#Rajasthan #RajasthanTourism #NaturePhotography #IncredibleIndia #DekhoApnaDesh https://t.co/DqZ6I0BXQl",45,66.21,2.22,6.67,0,2.22,0,0,0,0
12,0,93,2,S1400354601396850690,03-06-2021,190197,"Made from the extracts of rose petals, __ulab Sharbat_ is just what you need to keep the summer blues at bay. Prepare this delicious Rajasthani drink at home and stay cool.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/y0WeBVzSmq",40,69.2,5,7.5,0,0,0,2.5,2.5,0
22,1,190,3,S1400394830669180931,03-06-2021,190197,"Feel the warmth of the sunset glow on the regal cenotaphs of Raghunathji Temple in Mahansar.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh #Unexplored https://t.co/9yva1hdQkO",26,62.84,3.85,3.85,0,3.85,3.85,0,0,0
24,1,253,2,S1400456211217092625,03-06-2021,190197,"A towering statue of Lord Shiva on the bank of a serene lake in Dungarpur. Sounds magical, doesn__ it?
.
<U+0001F4F8>: Lakshya Photography 
.
#Rajasthan #RajasthanTourism #Photography #DekhoApnaDesh #IncredibleIndia #Unexplored https://t.co/oe3rRg0DqC",34,57.59,0,8.82,0,2.94,0,0,0,0
14,0,219,2,S1400740408297099271,04-06-2021,190197,"Take a break from your hectic schedule to enjoy the natural beauty of the Rana Pratap Sagar Dam built on the Chambal River in Rawatbhata. Isn't that view alluring?
.
<U+0001F4F8>: Rohit Yogi 
.
#Rajasthan #RajasthanTourism #DekhoApnaDesh #IncredibleIndia https://t.co/eNazO2lApd",42,67.92,2.38,2.38,0,0,0,0,0,0
3,0,23,0,S1400785281645572101,04-06-2021,190197,"Which temple in Rajasthan bears a strong connection to the Indian saint-poetess Meerabai?
.
#RajasthanTourism #Rajasthan #IncredibleIndia #DekhoApnaDesh",17,40.06,5.88,11.76,0,5.88,0,0,0,0
12,0,86,1,S1400831127107956744,04-06-2021,190197,"Sit back and enjoy the rustic beauty of Rajasthan. Add the Gudda Vishnoian to your bucket list for more such views.
.
<U+0001F4F8>: Kandukuru Nagarjun 
.
#RajasthanTourism #Rajasthan #IncredibleIndia #RuralTourism #DekhoApnaDesh https://t.co/pHParFNm2c",35,92.91,0,2.86,0,0,0,0,0,0
10,0,166,1,S1400866504321605635,04-06-2021,190197,"Enjoy your time bird watching at Khichan, far away from the hustle and bustle of the city... amidst nature. 
.
#Rajasthan #RajasthanTourism #IncredibleIndia #RuralTourism #DekhoApnaDesh https://t.co/bfw6Za84oH",29,78.45,0,3.45,0,0,0,0,0,0
33,3,234,4,S1401046268827226113,05-06-2021,190197,"Our Planet is in need of our efforts! This #WorldEnvironmentDay, let__ pledge to do our best to preserve and protect our Mother Nature and restore the planet to its natural glory.
.
#GenerationRestoration #Rajasthan #IncredibleIndia #DekhoApnaDesh #WorldEnvironmentDay2021 https://t.co/qOCkZcP66L",41,99,2.44,4.88,0,24.39,0,0,0,0
12,1,79,0,S1401111468548890624,05-06-2021,190197,"A starry night, a raging bonfire and camping in the golden dunes of the Thar... just think what an adventure it would it be like!
.
#Rajasthan #Jaisalmer #Stargazing #IncredibleIndia #DekhoApnaDesh https://t.co/pr7Wofq2MR",35,40.06,5.71,5.71,0,0,2.86,0,2.86,0
24,1,214,2,S1401180081460895746,05-06-2021,190197,"Catch a glimpse of Rajasthan__ most popular wildlife destinations from your home. Let__ do our part to protect these priceless treasures of Mother Nature and take a step towards creating a healthier Earth.
.
#WorldEnvironmentDay #Rajasthan #RajasthanTourism #IncredibleIndia https://t.co/4gS5HlTD1Y",42,97.11,2.38,4.76,0,9.52,0,0,0,0
6,0,112,1,S1401211845290074114,05-06-2021,190197,"Unleash the photographer in you to capture glittering gems of the sky at their brightest best_ where else but in Rajasthan!
.
#IncredibleIndia #Rajasthan #Stargazing #RajasthanTourism #DekhoApnaDesh https://t.co/CkGsRsLMI9",31,59.25,6.45,3.23,0,6.45,0,0,0,0
59,10,671,1,S1401424929485049863,06-06-2021,190197,"Tucked in a blanket of stars, the ancient monuments of Kumbhalgarh look equally majestic at night as they do during the day. What do you think!
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/wU98MDN7se",35,72.87,5.71,2.86,0,0,2.86,0,0,0
21,3,126,3,S1401490128007098374,06-06-2021,190197,"There's a spectrum of colours in everything here. From colourful glass windows to wall murals, whatever you witness is right out of an artist's canvas.
.
#Rajasthan #RajasthanTourism #Murals #IncredibleIndia #DekhoApnaDesh https://t.co/ygU5joLfzD",35,72.87,2.86,2.86,0,0,0,0,0,0
12,1,138,1,S1401564115202543624,06-06-2021,190197,"The bright red elaborate costumes of the famous Gair Dancers aptly showcase the vibrant culture of Rajasthan. Have you seen this dance before? Tell us in the comments.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/RKZFh8kHpU",37,96.25,2.7,8.11,0,5.41,2.7,0,0,0
48,2,341,2,S1401588006406922240,06-06-2021,190197,"These traditional Rajasthani turbans are the perfect spectrum. See the stark contrast they create against the rugged stone wall background. 
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/1KV3FPhop4",29,22.04,10.34,6.9,0,3.45,0,0,0,3.45
10,3,126,0,S1401787039851311107,07-06-2021,190197,"A new week is here, full of new opportunities. What are your goals for the upcoming days? Share with us in the comments below.
.
#NewWeek #Rajasthan #RajasthanTourism #IncredibleIndia https://t.co/Pih4nHsTk8",33,94.21,0,15.15,0,12.12,0,0,0,0
1,1,17,0,S1401839473416097795,07-06-2021,190197,"The Jantar Mantar in #Jaipur has a collection of how many astronomical instruments?
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh",17,40.06,5.88,0,0,0,5.88,5.88,0,0
4,15,120,1,S1401878549183614979,07-06-2021,190197,"This 1997 multi-starrer film based on the Indo-Pak War of 1971, was shot in the desert of Bikaner. Guess the movie?
.
#Rajasthan #RajasthanTourism #Bollywood #IncredibleIndia #DekhoApnaDesh https://t.co/z9qMQNOJiW",31,40.06,6.45,6.45,3.23,3.23,3.23,3.23,0,0
10,2,65,0,S1401910483326685186,07-06-2021,190197,"Rajasthani Dhurries are traditional hand-knotted carpets that lend a special warmth to any space. Definitely worth buying! 
.
#Rajasthan #TheRajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/a0Z8cy5qPj",26,40.06,7.69,3.85,3.85,3.85,0,0,0,3.85
5,2,67,0,S1401934777347756037,07-06-2021,190197,"Enjoy a wildlife safari at Kumbhalgarh Wildlife Sanctuary from your home through this amazing video.
.
https://t.co/yOvBXllp24
.
#RajasthanTourism #Rajasthan #IncredibleIndia #DekhoApnaDesh https://t.co/kHBTGQvPLM",29,78.45,0,13.79,0,0,0,0,0,0
10,3,102,1,S1402155946105741327,08-06-2021,190197,"A thread craft originating from Rajasthan, Patwa earrings, bangles, necklaces will never fail to be a trend. What is your favourite craft from Rajasthan?
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/YRm1dJhA9t",33,58.11,6.06,6.06,0,3.03,0,3.03,0,0
11,3,115,2,S1402195526452350996,08-06-2021,190197,"Jaipuri Meenakari (Enamel Work) - a traditional art form of decorating metals with colourful designs and motifs can be seen everywhere in the state. A perfect gift, it has charmed its way into many homes. 
.
<U+0001F4F8>: Robin Soni
.
#Rajasthan #IncredibleIndia #DekhoApnaDesh #Jaipur https://t.co/n2fuZS0PzI",47,65.16,6.38,6.38,0,2.13,0,0,2.13,2.13
30,6,264,0,S1402263561284591626,08-06-2021,190197,"This isn't a painting... it is the view of the Chambal River from the Garadia Mahadev Temple! Experience its beauty from your home.
.
#Rajasthan  #Beauty #DekhoApnaDesh #RajasthanTourism #IncredibleIndia https://t.co/Gjluul68cM",33,58.11,3.03,3.03,0,0,0,0,0,0
12,2,164,0,S1402303243728818177,08-06-2021,190197,"Splendid! What aptly describes the Badi Lake in #Udaipur. Describe this view in one word in the comments below.
.
<U+0001F4F8>: Manvendr Singh
.
#Rajasthan #RajasthanTourism #Beauty #IncredibleIndia #DekhoApnaDesh https://t.co/HMEXyN6Fha",33,74.59,0,6.06,0,0,0,0,0,0
7,1,69,0,S1402489327637057541,09-06-2021,190197,"Get ready to explore more on Rajasthan with 'Rajasthan Diaries'. Watch a series of Live Interactions with experts of Tourism, Art &amp; Culture right here on our social media platforms. Stay tuned for more info!
.
#Rajasthan #RajasthanTourism #Live #IncredibleIndia #DekhoApnaDesh https://t.co/0qL9kcPtcw",45,66.21,6.67,2.22,0,4.44,4.44,2.22,0,0
105,13,531,14,S1402556021868941317,09-06-2021,190197,"Witness the night-time glory of the Smart City of Jaipur through this beautiful video.
.
<U+0001F4F9>: Jaipur Smart City Ltd _ Arpan Sethi
.
#Jaipur #SmartCity #Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/B9xrtRNlgR",33,74.59,0,15.15,0,3.03,0,0,0,0
17,3,195,2,S1402580021869301765,09-06-2021,190197,"We bring you the scenic beauty of this valley from atop the Jaigarh Fort, Jaipur... . Perfect aerial shot! Isn't it? 
.
#Rajasthan #RajasthanTourism #Jaipur #IncredibleIndia #DekhoApnaDesh https://t.co/THgFbvIxOR",30,77.41,6.67,6.67,0,3.33,0,0,0,3.33
23,4,228,1,S1402650474369613824,09-06-2021,190197,"There is so much to see in the Blue City, Jodhpur. Witness art and colour at every step... when here.
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhaPradesh #Jodhpur https://t.co/okfFLe60Is",30,40.06,3.33,3.33,0,0,0,0,0,0
11,1,176,2,S1402870235728781316,10-06-2021,190197,"Red sandstone buildings with lattice-work windows and balconies are a common sight in the beautiful city of Bikaner. They truely reflect the brilliant craftsmanship of Rajasthan. Don't they?
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/UET9XuKDHX",37,56.18,2.7,8.11,0,0,2.7,0,0,0
2,1,18,0,S1402919528447705091,10-06-2021,190197,"On which lake is the popular Jal Mahal of #Jaipur situated?
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh",15,10.48,6.67,0,0,0,0,0,0,0
21,3,256,1,S1402950516586385415,10-06-2021,190197,"Marvel at the magnificence of Jaipur's Amer Fort, draped in the golden aura of the rising sun. Ever seen a sight so spectacular before?
.
#Rajasthan #RajasthanTourism #Jaipur #DekhoApnaDesh #IncredibleIndia https://t.co/cPhkzRqPOh",34,40.06,2.94,11.76,0,0,0,0,0,0
10,0,126,0,S1402987026761191429,10-06-2021,190197,"The best time for a trek to the Guru Shikhar peak, Mount Abu is at dawn. Witness how the rising sun showers its blessings on the entire peak and nearby areas.
.
#Rajasthan #RajasthanTourism #Sunrise #IncredibleIndia #DekhoApnaDesh https://t.co/npd1Sgjdxq",41,40.06,2.44,4.88,0,2.44,2.44,2.44,0,0
12,2,196,2,S1403022679255388165,10-06-2021,190197,"Enjoy this striking panoramic view of #Pushkar from the renowned Savitri Mata Temple. Bathed in the radiant light of the rising sun, the city looks utterly breathtaking!
.
#Rajasthan #RajasthanTourism #IncredibleIndia #AerialView #DekhoApnaDesh https://t.co/JVVbZZKC0t",37,56.18,2.7,8.11,0,2.7,0,0,0,2.7
29,72,275,10,S1403226577882607616,11-06-2021,190197,"Are you from the royal state? If yes, find a way to tell the world without using Rajasthan in your answer. Game for it?
.
#Rajasthan #RajasthanTourism #DekkhoApnaDesh  #IncredibleIndia https://t.co/mva1BOuNqD",33,74.59,18.18,3.03,3.03,3.03,6.06,3.03,0,0
2,0,42,0,S1403273327230160901,11-06-2021,190197,"Guess what? Something amazing is coming your way... like the chance to know Rajasthan inside out! Excited to learn more? Stay tuned!
.
#RajasthanDiaries #RajasthanTourism
#IncredibleIndia #DekhoApnaDesh #Rajasthan https://t.co/ADntHCrOwW",32,75.49,15.63,9.38,9.38,0,9.38,0,0,0
9,3,123,1,S1403335929666838528,11-06-2021,190197,"The state animal of Rajasthan, camel, is also called the Ship of the Desert. Ever taken a camel ride? Share your experiences with us in the comments below.
.
#RajasthanTourism #Rajasthan #IncredibleIndia #StateSymbols #DekhoApnaDesh https://t.co/I0dbx21XdZ",38,90.88,2.63,2.63,0,5.26,0,0,0,0
21,3,144,2,S1403365334585729025,11-06-2021,190197,"Did you know that Rohida has been recognised as the state flower of Rajasthan? Bright orange blooms against the golden dunes of the Thar - an absolute visual spectacle!
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/ilrGlriWWF",37,56.18,8.11,5.41,0,0,5.41,0,0,0
35,4,265,5,S1403387779136901123,11-06-2021,190197,"Known for providing the famous __angri_ beans as well as firewood and cattle feed, the Khejri tree plays an important role in the lives of the locals. Makes you realise why it has been declared the state tree of Rajasthan, doesn__ it?
.
#Rajasthan #incredibleindia #DekhoApneDesh https://t.co/recEAOhtdk",50,74.29,8,10,0,4,4,4,0,0
8,1,33,0,S1403606767297204225,12-06-2021,190197,Watch the gorgeous pink flamingos flock the massive Sambhar Lake... Enjoy a fun ride around the town on the heritage toy train... Immerse yourself in the divine ambience of the Shakambhari Mata Temple. There is just so much to do in Sambhar - the salt lake town of #Rajasthan. https://t.co/hSxYf4f6Vu,53,87.88,0,7.55,0,0,0,0,0,0
15,2,197,4,S1403653046362546181,12-06-2021,190197,"Graceful performers twirling to the tunes of Rajasthani folk music - this is the Ghoomar dance! But not many are aware that it is also the state dance of Rajasthan. Were you?
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/g3vkx8kuOy",40,40.06,7.5,5,0,0,2.5,0,0,0
6,0,37,0,S1403756098486603785,12-06-2021,190197,"Join us for the first Facebook live session of __ajasthan Diaries_ on __onders of Bird Watching in Rajasthan_<U+0001F9A9>
.
Learn the secrets of bird watching from Mr. Manoj Kulshreshtha in conversation with Mr. Rahul Bhatnagar.
.
<U+0001F5D3> 13th June 2021  |  Sunday
<U+0001F567> 6:00 pm
.
#IncredibleIndia https://t.co/rsOIfjhHvt",53,99,3.77,3.77,1.89,3.77,3.77,0,0,0
6,0,55,0,S1403771401220222978,12-06-2021,190197,"Heartiest Congratulations to Vikram Badla (2nd runner-up) in  #RajasthanReelChallenge, for so brilliantly capturing the fascinating art of pottery making. We shall share the hamper details with you shortly. Stay tuned!
.
#Rajasthan #IncredibleIndia #DekhoApnaDesh #Pottery https://t.co/1mnMmo9qvf",39,90.19,5.13,7.69,0,5.13,0,2.56,0,0
122,8,615,8,S1403923773347094532,13-06-2021,190197,"The legendary hero of Mewar, Maharana Pratap was a true patriot who fought for his motherland against all odds. Rajasthan Tourism remembers this warrior on the occasion of his birth anniversary today!
.
#maharanapratapjayanti2021 https://t.co/5rVYzOYdxB",38,90.88,10.53,7.89,0,2.63,2.63,0,0,0
16,11,190,1,S1403979400006176772,13-06-2021,190197,"This prominent pilgrimage site of Rajasthan is home to the world__ only temple of Lord Brahma. Need we say more?
.
#Rajasthan #RajasthanTourism #Guess #DekhoApnaDesh #IncredibleIndia #Weekend https://t.co/4q3g4wfPxf",31,88.59,6.45,3.23,3.23,9.68,3.23,0,3.23,0
15,29,263,2,S1404047613091991559,13-06-2021,190197,"When thinking about this city, we are reminded of vivid blue houses. Any guesses on its name? 
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/rs62yBmeWB",26,93.13,15.38,3.85,7.69,3.85,7.69,0,0,0
0,0,15,0,S1404054521165139974,13-06-2021,190197,We are live on Facebook. Join the session via https://t.co/QhcdYAJoJ4 https://t.co/74uU4qo1Or,19,90.88,0,15.79,0,10.53,0,0,0,0
45,4,376,4,S1404376715527290881,14-06-2021,190197,"Expansive and breathtaking... This view of the Thar will leave you amazed!
.
#Rajasthan #Desert #IncredibleIndia #DekhoApnaDesh #RajasthanTourism https://t.co/4HLanhST0S",22,86.82,0,13.64,0,0,0,0,0,0
19,1,150,1,S1404410447327993859,14-06-2021,190197,"Majestic and mesmerising... The lush green Aravalli is a treasure trove of adventures. Tell us your stories of trekking these age-old hills.
.
#Rajasthan #RajasthanTourism #Nature #Mountains #IncredibleIndia #DekhoApnaDesh https://t.co/Tj4tQpuR1j",33,94.21,0,3.03,0,3.03,0,0,0,0
30,2,260,3,S1404434011519258628,14-06-2021,190197,"A World Heritage Site, the Keoladeo Ghana National Park in Bharatpur hosts hundreds of avian species like raptors to geese and ducks to waders. A haven for wildlife lovers. 
.
#Rajasthan #Birds #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/WSeEBzLnVF",39,69.89,0,5.13,0,2.56,0,0,0,0
13,4,86,0,S1404472510830104579,14-06-2021,190197,"Heartiest congratulations to Visha Khandelwal, 1st runner-up of the  #RajasthanReelChallenge, for being able to capture the 'City of Lakes', #Udaipur, so beautifully. We shall share the gift hamper details with you shortly. Stay tuned!
.
Visha Khandelwal
.
#DekhoApnaDesh https://t.co/0WJX63sDMp",42,88.15,2.38,7.14,0,9.52,0,0,0,0
7,2,93,0,S1404486229920411648,14-06-2021,190197,"Diverse and rich... get up-close with Rajasthan's vivid wildlife from the comfort of your home!
.
#RajasthanTourism #Rajasthan #IncredibleIndia #DekhoApnaDesh #Wildlife https://t.co/cXSo2xTO7o",25,63.73,4,12,0,4,0,0,0,0
10,2,146,1,S1404674718603509764,15-06-2021,190197,"The lakes of Rajasthan cast a spell on everyone. Enjoy this never before view to the fullest. 
.
#Rajasthan #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/kmBcbI10R9",26,40.06,7.69,3.85,0,0,0,0,0,0
18,1,241,0,S1404760487393259521,15-06-2021,190197,"Desert National Park, #Jaisalmer is the best place to catch a glimpse of Rajasthan's state bird - the Great Indian Bustard in its natural habitat. Plan your visit soon if you are an avid nature and bird enthusiast.
.

<U+0001F4F8>: Anoop K.R, IFS
.
#incredibleindia #DekhoApnaDesh https://t.co/2spVxI4wKa",50,89.5,4,6,2,4,2,0,0,0
26,3,238,3,S1404835056405782530,15-06-2021,190197,"Feast your eyes on the stunning artwork gracing the walls of the Fatehpur district in Shekhawati, Rajasthan. Truly splendid!
.
#Rajasthan #Beautiful #Frescoes #IncredibleIndia #RajasthanTourism #DekhoApnaDesh https://t.co/WNJkDjOTEx",30,77.41,3.33,13.33,0,0,0,0,0,3.33
20,3,210,0,S1405021755773575168,16-06-2021,190197,"With elaborately designed gateways and beautifully decorated walls, the City Palace in Karauli a true treat for art enthusiasts.
.
#Rajasthan #Beautiful #Frescoes #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/kbDB54JIMw",30,40.06,6.67,13.33,0,0,3.33,0,0,0
13,2,125,0,S1405099253391773697,16-06-2021,190197,"Famed for its __hip of the Desert_, the state also boasts of a rich variety of fauna. The joy of watching these wilds of #Rajasthan up close and personal is something else entirely. Don__ you agree? 
.
#Wildlife #Photography #IncredibleIndia #DekhoApnaDesh https://t.co/AaloVuy4dr",45,40.06,8.89,6.67,2.22,2.22,0,0,0,2.22
6,0,117,1,S1405176621967937543,16-06-2021,190197,"The Tal Chhapar Sanctuary in #Churu is home to Rajasthan's diverse wildlife comprising the blackbuck, the imperial eagle, the black ibis and many more. Plan your visit soon if you are a wildlife enthusiast!
.
@ForestRajasthan 
.
#Rajasthan #IncredibleIndia #DekhoApnaDesh https://t.co/D7Flb0jtaY",43,67.32,6.98,6.98,2.33,4.65,2.33,0,0,0
33,1,171,3,S1405193989083385858,16-06-2021,190197,"Rajasthan Tourism applauds the efforts and creativity of Palak Soni - winner of the #RajasthanReelChallenge, for giving us such a fascinating walkthrough of the state and its many attractions. The gift hamper details shall be shared with you shortly. Stay tuned!
.
#DekhoApnaDesh https://t.co/2GAG3aWeas",46,85.5,2.17,8.7,0,10.87,0,0,0,0
20,0,158,2,S1405214881394008066,16-06-2021,190197,"Colourful festivals, gorgeous attires, fascinating dances, soulful music... every aspect of Rajasthan's vibrant culture just takes our breath away. 
.
#Rajasthan #Culture #RajasthanTourism #IncredibleIndia #DekhoApnaDesh https://t.co/E78TbAlaug",29,78.45,3.45,17.24,0,3.45,0,0,0,0
